ID|GTIN|Identifier_exists|Title|Availability|availability_date|"Brand name"|Link|"Image URL"|"Item subtitle"|Description|product_type|Condition|Price|"Sale Price"|"Contextual keywords"|Google_product_category|size|shipping
1275490||false|"Bordeaux Nest Of 2 Tables - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-303-043-bordeaux-nest-of-2-tables-pebble-greyoak|https://murphyfurniture.ie/162464-large_default/300-303-043-bordeaux-nest-of-2-tables-pebble-greyoak.jpg|"Bordeaux Nest Of 2 Tables - Pebble Grey/Oak"|"Elevate your living space with the Bordeaux Nest of 2 Tables, a beautifully designed set that brings both elegance and functionality to your home. Finished in a calming pebble grey with a warm oak top, these tables strike the perfect balance between modern charm and classic design. The clean lines and two-tone colour palette make this nest of tables an ideal fit for any interior, whether you're going for country chic or contemporary minimalism. Perfect for entertaining or everyday use, the spacious table tops are great for placing drinks, snacks, books, or decorative accents — and when not in use, the smaller table conveniently tucks away beneath the larger one to save space.
Key Features:

Stylish Two-Tone Finish – Pebble grey base with a warm oak-effect top
Space-Saving Design – Smaller table nests neatly under the larger one
Versatile Function – Ideal for holding lamps, accessories, or drinks
Timeless Appeal – Blends easily with both traditional and modern décor
Durable Construction – Sturdy table top built to handle daily use

Dimensions W x D x H:

Large Table: 690 x 430 x 565 mm
Small Table: 500 x 350 x 450 mm

Flat packed, assembly will be required."|Furniture|new|"199 EUR"||Bordeaux;Nest;Of;2;Tables;-;Pebble;Grey/Oak|436||"IE:::0 EUR"
1275491||false|"Bordeaux Small Tv Stand - Ivory/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-305-064-bordeaux-small-tv-stand-ivoryoak|https://murphyfurniture.ie/161380-large_default/300-305-064-bordeaux-small-tv-stand-ivoryoak.jpg|"Bordeaux Small TV Stand - Ivory/Oak"|"The Bordeaux Small TV Stand in ivory and oak is a compact yet elegant solution for smaller living spaces. Featuring a painted matt finish, glass inlaid panels, and stylish metal handles, this unit blends classic design with modern detailing. The cupboard storage offers space to keep your media accessories neatly tucked away, while the sturdy top surface accommodates smaller to medium-sized TVs.
Key Features

Ivory and oak finish with a painted matt surface for a refined look
Glass inlaid panels add a touch of elegance and visual interest
Metal handles provide a durable and stylish finishing touch
Compact size ideal for apartments, bedrooms, or smaller living rooms
Concealed cupboard storage for media accessories or clutter-free organization

Dimensions W x D x H:

1200 x 430 x 570 mm
Cupboard space: 320 x 360 x 390 mm
Door size W x H: 230 x 290 mm

Flat packed, assembly will be required."|"Living Room Furniture"|new|"349 EUR"||Bordeaux;Small;TV;Stand;-;Ivory/Oak|0||"IE:::0 EUR"
1275492||false|"Bordeaux Small Tv Stand - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-305-063-bordeaux-small-tv-stand-pebble-greyoak|https://murphyfurniture.ie/161387-large_default/300-305-063-bordeaux-small-tv-stand-pebble-greyoak.jpg|"Bordeaux Small TV Stand - Pebble Grey/Oak"|"The Bordeaux Small TV Stand in Pebble Grey and Oak is a compact yet elegant solution for smaller living spaces. Featuring a painted matt finish, glass inlaid panels, and stylish metal handles, this unit blends classic design with modern detailing. The cupboard storage offers space to keep your media accessories neatly tucked away, while the sturdy top surface accommodates smaller to medium-sized TVs.
Key Features

Pebble grey and oak finish with a painted matt surface for a refined look
Glass inlaid panels add a touch of elegance and visual interest
Metal handles provide a durable and stylish finishing touch
Compact size ideal for apartments, bedrooms, or smaller living rooms
Concealed cupboard storage for media accessories or clutter-free organization

Dimensions W x D x H:

1200 x 430 x 570 mm
Cupboard space: 320 x 360 x 390 mm
Door size W x H: 230 x 290 mm

Flat packed, assembly will be required."|"Living Room Furniture"|new|"349 EUR"||Bordeaux;Small;TV;Stand;-;Pebble;Grey/Oak|0||"IE:::0 EUR"
1275493||false|"Bordeaux Tv Stand - Ivory/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-305-062-bordeaux-tv-stand-ivoryoak|https://murphyfurniture.ie/161357-large_default/300-305-062-bordeaux-tv-stand-ivoryoak.jpg|"Bordeaux TV Stand - Ivory/Oak"|"The Bordeaux TV Stand in Ivory and Oak combines classic design with practical functionality, making it a stylish addition to any living room. Its clean lines and light tones offer a timeless look, while the spacious shelving and concealed cupboard storage provide ample room for media devices, accessories, and more. The sturdy top surface is perfect for supporting large televisions, and the unit’s thoughtful layout helps keep cables and clutter out of sight.
Key Features

Sleek ivory and oak finish for a timeless appeal
Two open shelves for media players, consoles, or décor
Concealed cupboard storage for a tidy, organized setup
Solid 18 mm top panel suitable for large screen TVs
Ideal for both modern and traditional interiors

Dimensions W x D x H:

1800 x 430 x 560 mm
Top shelf space: 720 x 380 x 235 mm
Bottom shelf space: 720 x 380 x 130 mm
Cupboard space: 480 x 360 x 395 mm
Cupboard opening height: 290 mm
Top thickness: 18 mm

Flat packed, assembly will be required."|"Living Room Furniture"|new|"459 EUR"||Bordeaux;TV;Stand;-;Ivory/Oak|0||"IE:::0 EUR"
1275494||false|"Bordeaux Tv Stand - Pebble Grey/oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-305-061-bordeaux-tv-stand-pebble-greyoak|https://murphyfurniture.ie/161349-large_default/300-305-061-bordeaux-tv-stand-pebble-greyoak.jpg|"Bordeaux TV Stand - Pebble Grey/Oak"|"The Bordeaux TV Stand in Pebble Grey and Oak combines classic design with practical functionality, making it a stylish addition to any living room. Its clean lines and contrasting tones offer a timeless look, while the spacious shelving and concealed cupboard storage provide ample room for media devices, accessories, and more. The sturdy top surface is perfect for supporting large televisions, and the unit’s thoughtful layout helps keep cables and clutter out of sight.
Key Features


Stylish pebble grey and oak finish for a timeless appeal


Two open shelves for media players, consoles, or décor


Concealed cupboard storage for a tidy, organized setup


Solid 18 mm top panel suitable for large screen TVs


Ideal for both modern and traditional interiors


Dimensions W x D x H:


1800 x 430 x 560 mm


Top shelf space: 720 x 380 x 235 mm


Bottom shelf space: 720 x 380 x 130 mm


Cupboard space: 480 x 360 x 395 mm


Cupboard opening height: 290 mm


Top thickness: 18 mm


Flat packed, assembly will be required."|"Living Room Furniture"|new|"459 EUR"||Bordeaux;TV;Stand;-;Pebble;Grey/Oak|0||"IE:::0 EUR"
1275499||false|"Chantilly Coffee Table - Antique Cream"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/chantilly-coffee-table-antique-cream|https://murphyfurniture.ie/162073-large_default/chantilly-coffee-table-antique-cream.jpg|"Chantilly Coffee Table - Antique Cream"|"The Chantilly range is a beautifully stylish and contemporary furniture collection that brings a sense of elegance and refinement to any living space. Featuring a smooth antique cream effect finish, it blends seamlessly with both modern and traditional décor. Crafted with solid pine legs and high-quality MDF drawer fronts, the Chantilly range is designed for durability and long-lasting stability, making it as practical as it is attractive.
Key Features:


Smooth antique cream effect finish for timeless sophistication


Solid pine legs for enhanced strength and stability


High-quality MDF drawer fronts for durability


Elegant, versatile design to suit a range of interiors


Built to last, offering long-term functionality and style


Dimensions W x D x H: 1070 x 560 x 435 mm
Flat packed, assembly will be required."|Furniture|new|"169 EUR"||Chantilly;Coffee;Table;-;Antique;Cream|436||"IE:::0 EUR"
1275500||false|"Chantilly Console Table - Antique Cream"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/chantilly-console-table-antique-cream|https://murphyfurniture.ie/162081-large_default/chantilly-console-table-antique-cream.jpg|"Chantilly Console Table - Antique Cream"|"The Chantilly range is a beautifully stylish and contemporary furniture collection that brings a sense of elegance and refinement to any living space. Featuring a smooth antique cream effect finish, it blends seamlessly with both modern and traditional décor. Crafted with solid pine legs and high-quality MDF drawer fronts, the Chantilly range is designed for durability and long-lasting stability, making it as practical as it is attractive.
Key Features:


Smooth antique cream effect finish for timeless sophistication


Solid pine legs for enhanced strength and stability


High-quality MDF drawer fronts for durability


Elegant, versatile design to suit a range of interiors


Built to last, offering long-term functionality and style


Dimensions W x D x H: 1200 x 400 x 815 mm
Flat packed, assembly will be required."|Furniture|new|"199 EUR"||Chantilly;Console;Table;-;Antique;Cream|436||"IE:::0 EUR"
1275501||false|"Chantilly Side Table - Antique Cream"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/chantilly-side-table-antique-cream|https://murphyfurniture.ie/162077-large_default/chantilly-side-table-antique-cream.jpg|"Chantilly Side Table - Antique Cream"|"The Chantilly range is a beautifully stylish and contemporary furniture collection that brings a sense of elegance and refinement to any living space. Featuring a smooth antique cream effect finish, it blends seamlessly with both modern and traditional décor. Crafted with solid pine legs and high-quality MDF drawer fronts, the Chantilly range is designed for durability and long-lasting stability, making it as practical as it is attractive.
Key Features:


Smooth antique cream effect finish for timeless sophistication


Solid pine legs for enhanced strength and stability


High-quality MDF drawer fronts for durability


Elegant, versatile design to suit a range of interiors


Built to last, offering long-term functionality and style


Dimensions W x D x H: 560 x 560 x 540 mm
Flat packed, assembly will be required."|Furniture|new|"129 EUR"||Chantilly;Side;Table;-;Antique;Cream|436||"IE:::0 EUR"
1275502||false|"Chilton Dining Chair - Grey Fabric"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/chilton-dining-chair-grey-fabric|https://murphyfurniture.ie/162274-large_default/chilton-dining-chair-grey-fabric.jpg|"Chilton Dining Chair - Grey Fabric"|"Introducing the Chilton Dining Chair – a stylish and comfortable seating solution that brings a modern edge to any dining space. Upholstered in a soft grey fabric, this chair features elegant horizontal stitching on the backrest for added detail and comfort. The gently curved seat and back offer ergonomic support, while the sleek black metal legs provide a strong, minimalist base for everyday use.
Key Features:

Soft grey fabric upholstery for a clean, contemporary look
Padded seat and backrest with stylish horizontal stitching
Ergonomic design for enhanced comfort
Sturdy black metal legs for long-lasting durability
Perfect for modern dining rooms or kitchen spaces

Dimensions W x D x H: 430 x 585 x 940 mm
Easy assembly.   "|Furniture|new|"59 EUR"||Chilton;Dining;Chair;-;Grey;Fabric|436||"IE:::0 EUR"
1275503||false|"Corona 1 Drawer Lamp Table - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/corona-1-drawer-lamp-table-distressed-waxed-pine|https://murphyfurniture.ie/162196-large_default/corona-1-drawer-lamp-table-distressed-waxed-pine.jpg|"Corona 1 Drawer Lamp Table - Distressed Waxed Pine"|"The Corona range is inspired by traditional Mexican furniture, bringing warmth and rustic charm to your home. Expertly crafted from solid pine, each piece features a subtly distressed, waxed finish that enhances the natural grain and offers lasting protection. Framed doors and drawers, paired with decorative black metal handles and studwork, add to the range’s authentic character, making it a timeless addition to any room.
Key Features:


Crafted from solid pine for strength and durability


Subtly distressed waxed finish enhances natural grain and protects the wood


Rustic design inspired by traditional Mexican furniture


Framed doors and drawers for added character


Black metal handles and studwork for a bold, decorative touch


Dimensions W x D x H:  580 x 580 x 540 mm
Flat packed, assembly will be required."|Furniture|new|"89 EUR"||Corona;1;Drawer;Lamp;Table;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
1275504||false|"Corona 2 Door 5 Drawer Sideboard - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/corona-2-door-5-drawer-sideboard-distressed-waxed-pine|https://murphyfurniture.ie/162235-large_default/corona-2-door-5-drawer-sideboard-distressed-waxed-pine.jpg|"Corona 2 Door 5 Drawer Sideboard - Distressed Waxed Pine"|"The Corona range is inspired by traditional Mexican furniture, bringing warmth and rustic charm to your home. Expertly crafted from solid pine, each piece features a subtly distressed, waxed finish that enhances the natural grain and offers lasting protection. Framed doors and drawers, paired with decorative black metal handles and studwork, add to the range’s authentic character, making it a timeless addition to any room.
Key Features:


Crafted from solid pine for strength and durability


Subtly distressed waxed finish enhances natural grain and protects the wood


Rustic design inspired by traditional Mexican furniture


Framed doors and drawers for added character


Black metal handles and studwork for a bold, decorative touch


Dimensions W x D x H: 1320 x 440 x 840 mm
Flat packed, assembly will be required."|Furniture|new|"289 EUR"||Corona;2;Door;5;Drawer;Sideboard;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
